DATE_TIME,POWER
23-04-2021 16:30,2.0327747794427773
23-04-2021 16:45,1.489439372372949
23-04-2021 17:00,1.2214679227104395
23-04-2021 17:15,1.0329513460840085
23-04-2021 17:30,0.7488680052682329
23-04-2021 17:45,0.5781336573939703
23-04-2021 18:00,0.4803119524218819
23-04-2021 18:15,0.21172418618631458
23-04-2021 18:30,0.012018172973737789
23-04-2021 18:45,0.0
23-04-2021 19:00,0.0
23-04-2021 19:15,0.0
23-04-2021 19:30,0.0
23-04-2021 19:45,0.0
23-04-2021 20:00,0.0
23-04-2021 20:15,0.0
23-04-2021 20:30,0.0
23-04-2021 20:45,0.0
23-04-2021 21:00,0.0
23-04-2021 21:15,0.0
23-04-2021 21:30,0.0
23-04-2021 22:00,0.0
23-04-2021 22:15,0.0
23-04-2021 22:30,0.0
23-04-2021 22:45,0.0
23-04-2021 23:00,0.0
23-04-2021 23:15,0.0
23-04-2021 23:30,0.0
23-04-2021 23:45,0.0
24-04-2021 00:00,0.0
24-04-2021 00:15,0.0
24-04-2021 00:30,0.0
24-04-2021 00:45,0.0
24-04-2021 01:00,0.0
24-04-2021 01:15,0.0
24-04-2021 01:30,0.0
24-04-2021 01:45,0.0
24-04-2021 02:00,0.0
24-04-2021 02:15,0.0
24-04-2021 02:30,0.0
24-04-2021 02:45,0.0
24-04-2021 03:00,0.0
24-04-2021 03:15,0.0
24-04-2021 03:30,0.0
24-04-2021 03:45,0.0
24-04-2021 04:00,0.0
24-04-2021 04:15,0.0
24-04-2021 04:30,0.0
24-04-2021 04:45,0.0
24-04-2021 05:00,0.0
24-04-2021 05:15,0.0
24-04-2021 05:30,0.0
24-04-2021 05:45,0.0
24-04-2021 06:00,0.03984067722427805
24-04-2021 06:15,0.1475351153640155
24-04-2021 06:30,0.2741773984321172
24-04-2021 06:45,0.43934874133500335
24-04-2021 07:00,0.6506364198420844
24-04-2021 07:15,0.8977350824331326
24-04-2021 07:30,1.182765935194789
24-04-2021 07:45,1.475212931187729
24-04-2021 08:00,1.7710745004241344
24-04-2021 08:15,1.9270746938125438
24-04-2021 08:30,2.569771699758458
24-04-2021 08:45,1.9128222237143708
24-04-2021 09:00,2.7796143253370578
24-04-2021 09:15,2.5307124880257237
24-04-2021 09:30,3.014847398192848
24-04-2021 09:45,2.3221766928896708
24-04-2021 10:00,2.6750080520095474
24-04-2021 10:15,3.120093025220758
24-04-2021 10:30,3.4453163941830383
24-04-2021 10:45,4.312828628516781
24-04-2021 11:00,3.95526030819585
24-04-2021 11:15,4.118379556395799
24-04-2021 11:30,4.275390688478363
24-04-2021 11:45,4.27589690601101
24-04-2021 12:00,4.389503495458415
24-04-2021 12:15,4.631679703506804
24-04-2021 12:30,4.292853390096191
24-04-2021 12:45,4.4429907975268055
24-04-2021 13:00,4.484628665719036
24-04-2021 13:15,4.376977309878988
24-04-2021 13:30,3.5112203807139686
24-04-2021 13:45,4.314039421412984
24-04-2021 14:00,3.3003228365867416
24-04-2021 14:15,4.004527636839065
24-04-2021 14:30,2.9975145420263978
24-04-2021 14:45,3.421119985297325
24-04-2021 15:00,3.2255902648113954
24-04-2021 15:15,2.196105549796758
24-04-2021 15:30,1.4289646559598022
24-04-2021 15:45,1.1281402425246223
24-04-2021 16:00,1.547933498678885
